Date,Profit,,
11/3/2016,30791.7328,,
11/4/2016,28025.1404,,
11/5/2016,98820.144,,
11/6/2016,93120.1956,,
11/7/2016,23809.1568,,
11/8/2016,21551.8812,,
11/9/2016,19310.31,,
11/10/2016,30814.8072,,
11/11/2016,33574.73,,
11/12/2016,94001.6536,,
11/13/2016,100536.6164,,
11/14/2016,20052.1832,,
11/15/2016,25944.7912,,
11/16/2016,21578.7572,,
11/17/2016,25400.9672,,
11/18/2016,31077.6872,,
11/19/2016,111456.3612,,
11/20/2016,111594.124,,
11/21/2016,21634.8556,,
11/22/2016,24084.596,,
11/23/2016,31021.3104,,
11/24/2016,35480.8332,,
11/25/2016,42707.694,,
11/26/2016,122518.4172,,
11/27/2016,108317.952,,
11/28/2016,25947.5304,,
11/29/2016,32984.4672,,
11/30/2016,25735.9112,,
12/1/2016,42129.8428,,
12/2/2016,33656.456,,
12/3/2016,122682.6076,,
12/4/2016,113150.208,,
12/5/2016,26633.9752,,
12/6/2016,25429.4672,,
12/7/2016,26191.976,,
12/8/2016,33193.5932,,
12/9/2016,32148.6484,,
12/10/2016,102300.1968,,
12/11/2016,112331.4312,,
12/12/2016,23842.1,,
12/13/2016,23040.586,,
12/14/2016,18268.9492,,
12/15/2016,27257.33,,
12/16/2016,21812.3488,,
12/17/2016,118511.3564,,
12/18/2016,108820.204,,
12/19/2016,25331.0736,,
12/20/2016,27446.3996,,
12/21/2016,34036.3116,,
12/22/2016,43095.5968,,
12/23/2016,36765.9476,,
12/24/2016,121351.2616,,
12/25/2016,104240.48,,
12/26/2016,25571.9092,,
12/27/2016,33096.442,,
12/28/2016,27940.2428,,
12/29/2016,45601.7072,,
12/30/2016,30429.9456,,
12/31/2016,109629.5348,,
1/1/2017,146891.0472,,
1/2/2017,29333.5104,,
1/3/2017,34462.9984,,
1/4/2017,48491.9112,,
1/5/2017,59945.0232,,
1/6/2017,123060.0356,,
1/7/2017,70109.9836,,
1/8/2017,83902.3188,,
1/9/2017,30250.4508,,
1/10/2017,23470.158,,
1/11/2017,15251.1252,,
1/12/2017,18867.8392,,
1/13/2017,58351.9716,,
1/14/2017,23189.002,,
1/15/2017,54182.9052,,
1/16/2017,16753.4648,,
1/17/2017,13962.5248,,
1/18/2017,12503.512,,
1/19/2017,17941.0352,,
1/20/2017,62037.0604,,
1/21/2017,19334.134,,
1/22/2017,60768.2476,,
1/23/2017,15567.728,,
1/24/2017,13843.0336,,
1/25/2017,16277.45,,
1/26/2017,18514.718,,
1/27/2017,59837.9956,,
1/28/2017,17902.5384,,
1/29/2017,65630.0924,,
1/30/2017,13417.4844,,
1/31/2017,17701.8804,,
2/1/2017,13618.4776,,
2/2/2017,23439.246,,
2/3/2017,63776.1416,,
2/4/2017,25570.3212,,
2/5/2017,69116.58,,
2/6/2017,15556.4976,,
2/7/2017,16078.0112,,
2/8/2017,16748.8408,,
2/9/2017,31549.1364,,
2/10/2017,87222.354,,
2/11/2017,30372.6132,,
2/12/2017,91764.878,,
2/13/2017,19517.5924,,
2/14/2017,25547.4352,,
2/15/2017,20223.4728,,
2/16/2017,35207.9292,,
2/17/2017,88562.7844,,
2/18/2017,33107.9424,,
2/19/2017,84049.3348,,
2/20/2017,21845.1076,,
2/21/2017,20249.1724,,
2/22/2017,16838.1584,,
2/23/2017,27106.1688,,
2/24/2017,80487.168,,
2/25/2017,29654.5636,,
2/26/2017,73130.7748,,
2/27/2017,19546.3148,,
2/28/2017,18037.7664,,
3/1/2017,17339.5888,,
3/2/2017,27022.8912,,
3/3/2017,73901.692,,
3/4/2017,24549.2452,,
3/5/2017,69860.9668,,
3/6/2017,17166.418,,
3/7/2017,19426.2724,,
3/8/2017,21278.0796,,
3/9/2017,24165.148,,
3/10/2017,65225.2952,,
3/11/2017,21995.0404,,
3/12/2017,82744.8636,,
3/13/2017,28145.7348,,
3/14/2017,26934.662,,
3/15/2017,20698.1568,,
3/16/2017,37324.8788,,
3/17/2017,103558.8784,,
3/18/2017,25846.1808,,
3/19/2017,74917.554,,
3/20/2017,24766.3636,,
3/21/2017,20948.1064,,
3/22/2017,17087.6644,,
3/23/2017,29337.3936,,
3/24/2017,73469.0664,,
3/25/2017,19458.21,,
3/26/2017,77700.9996,,
3/27/2017,20560.8196,,
3/28/2017,21563.5112,,
3/29/2017,23866.0484,,
3/30/2017,27243.186,,
3/31/2017,104910.442,,
4/1/2017,25309.6428,,
4/2/2017,89530.9688,,
4/3/2017,23805.5604,,
4/4/2017,23404.8592,,
4/5/2017,20756.5936,,
4/6/2017,30045.5188,,
4/7/2017,93207.3828,,
4/8/2017,28626.5328,,
4/9/2017,82416.8204,,
4/10/2017,19536.3796,,
4/11/2017,20765.9304,,
4/12/2017,13599.9848,,
4/13/2017,21397.2588,,
4/14/2017,83209.9008,,
4/15/2017,19525.2368,,
4/16/2017,84247.8728,,
4/17/2017,22475.9376,,
4/18/2017,19727.4072,,
4/19/2017,23295.2108,,
4/20/2017,31669.084,,
4/21/2017,89205.1468,,
4/22/2017,27763.55,,
4/23/2017,65564.5788,,
4/24/2017,17891.4088,,
4/25/2017,15630.1008,,
4/26/2017,12698.586,,
4/27/2017,24633.4852,,
4/28/2017,67016.11,,
4/29/2017,17176.5224,,
4/30/2017,106821.8796,,
5/1/2017,22702.7056,,
5/2/2017,34218.634,,
5/3/2017,29078.5556,,
5/4/2017,30195.4232,,
5/5/2017,116456.954,,
5/6/2017,45499.052,,
5/7/2017,93133.8232,,
5/8/2017,30208.1548,,
5/9/2017,20634.6652,,
5/10/2017,20408.3564,,
5/11/2017,31968.828,,
5/12/2017,94866.5452,,
5/13/2017,31183.7452,,
5/14/2017,92112.7996,,
5/15/2017,25614.1088,,
5/16/2017,20527.0196,,
5/17/2017,30258.1796,,
5/18/2017,32394.6628,,
5/19/2017,111321.6804,,
5/20/2017,32439.37,,
5/21/2017,103143.2216,,
5/22/2017,33095.116,,
5/23/2017,25507.3484,,
5/24/2017,27603.478,,
5/25/2017,35708.9888,,
5/26/2017,140287.6068,,
5/27/2017,41022.7656,,
5/28/2017,81925.6116,,
5/29/2017,19755.4992,,
5/30/2017,23802.0656,,
5/31/2017,20662.1948,,
6/1/2017,28671.4492,,
6/2/2017,92071.1844,,
6/3/2017,29676.3772,,
6/4/2017,70276.3444,,
6/5/2017,21933.2672,,
6/6/2017,21442.3216,,
6/7/2017,15471.4976,,
6/8/2017,23767.1292,,
6/9/2017,77748.5112,,
6/10/2017,18570.386,,
6/11/2017,86416.816,,
6/12/2017,20306.7868,,
6/13/2017,19624.358,,
6/14/2017,24947.5872,,
6/15/2017,25565.7456,,
6/16/2017,84630.3388,,
6/17/2017,28919.4876,,
6/18/2017,73632.7432,,
6/19/2017,22224.594,,
6/20/2017,25897.0104,,
6/21/2017,18694.81,,
6/22/2017,24381.7876,,
6/23/2017,92367.0024,,
6/24/2017,25647.8252,,
6/25/2017,72172.3116,,
6/26/2017,17926.7568,,
6/27/2017,19558.8084,,
6/28/2017,17542.362,,
6/29/2017,25907.1868,,
6/30/2017,79518.6724,,
7/1/2017,24941.0788,,
7/2/2017,62056.9348,,
7/3/2017,18401.078,,
7/4/2017,15149.4976,,
7/5/2017,16370.1772,,
7/6/2017,17515.3292,,
7/7/2017,72058.6768,,
7/8/2017,20667.7452,,
7/9/2017,66186.2556,,
7/10/2017,14506.26,,
7/11/2017,12365.614,,
7/12/2017,19569.2364,,
7/13/2017,21248.4984,,
7/14/2017,70353.8496,,
7/15/2017,19870.0412,,
7/16/2017,54457.144,,
7/17/2017,19838.7316,,
7/18/2017,10357.94,,
7/19/2017,12419.8072,,
7/20/2017,18616.1556,,
7/21/2017,71117.0908,,
7/22/2017,15694.8784,,
7/23/2017,67086.6416,,
7/24/2017,19135.8036,,
7/25/2017,20860.3972,,
7/26/2017,19261.6996,,
7/27/2017,24023.0596,,
7/28/2017,79561.9928,,
7/29/2017,29955.5156,,
7/30/2017,87759.4716,,
7/31/2017,19493.9704,,
8/1/2017,23059.8912,,
8/2/2017,14805.3716,,
8/3/2017,22811.7452,,
8/4/2017,82292.4228,,
8/5/2017,23645.5736,,
8/6/2017,75884.0104,,
8/7/2017,18513.5568,,
8/8/2017,19204.9404,,
8/9/2017,22265.4208,,
8/10/2017,21988.674,,
8/11/2017,79545.7528,,
8/12/2017,27904.6228,,
8/13/2017,83781.0536,,
8/14/2017,16012.3296,,
8/15/2017,15890.5024,,
8/16/2017,19885.3952,,
8/17/2017,19750.9132,,
8/18/2017,81692.0072,,
8/19/2017,26772.4044,,
8/20/2017,75335.2416,,
8/21/2017,16654.1736,,
8/22/2017,23582.4464,,
8/23/2017,22433.7608,,
8/24/2017,27563.0668,,
8/25/2017,88687.2824,,
8/26/2017,30294.2668,,
8/27/2017,67001.8932,,
8/28/2017,18965.5108,,
8/29/2017,18491.2212,,
8/30/2017,17377.8624,,
8/31/2017,17058.862,,
9/1/2017,62597.1256,,
9/2/2017,21044.3516,,
9/3/2017,97692.6632,,
9/4/2017,16800.6396,,
9/5/2017,22827.66,,
9/6/2017,27778.2584,,
9/7/2017,28686.8472,,
9/8/2017,105408.1128,,
9/9/2017,39005.6492,,
9/10/2017,118219.0448,,
9/11/2017,33480.254,,
9/12/2017,29834.3864,,
9/13/2017,32817.218,,
9/14/2017,37061.5032,,
9/15/2017,122948.7272,,
9/16/2017,41222.1772,,
9/17/2017,98748.4152,,
9/18/2017,30433.1504,,
9/19/2017,24477.7728,,
9/20/2017,23282.6892,,
9/21/2017,33371.5596,,
9/22/2017,94660.8392,,
9/23/2017,31812.5804,,
9/24/2017,108553.3336,,
9/25/2017,24952.418,,
9/26/2017,24080.23,,
9/27/2017,35652.696,,
9/28/2017,44923.574,,
9/29/2017,144015.1748,,
9/30/2017,44316.7584,,
10/1/2017,127561.8912,,
10/2/2017,32031.218,,
10/3/2017,32015.79,,
10/4/2017,37256.894,,
10/5/2017,45871.5016,,
10/6/2017,151931.3656,,
10/7/2017,43551.3564,,
10/8/2017,97146.1996,,
10/9/2017,22399.3708,,
10/10/2017,26658.34,,
10/11/2017,20661.8748,,
10/12/2017,31710.9556,,
10/13/2017,86576.4044,,
10/14/2017,26877.7824,,
10/15/2017,91995.7788,,
10/16/2017,26154.9548,,
10/17/2017,22453.4172,,
10/18/2017,22765.7176,,
10/19/2017,31759.6736,,
10/20/2017,88901.5244,,
10/21/2017,29869.7928,,
10/22/2017,90963.806,,
10/23/2017,21650.5836,,
10/24/2017,18851.3924,,
10/25/2017,24806.6608,,
10/26/2017,23515.02,,
10/27/2017,97988.582,,
10/28/2017,25349.2432,,
10/29/2017,142031.5772,,
10/30/2017,27816.3744,,
10/31/2017,34371.6456,,
11/1/2017,46986.0988,,
11/2/2017,50486.31,,
11/3/2017,163169.4332,,
11/4/2017,51916.6764,,
11/5/2017,147197.9224,,
11/6/2017,39053.7504,,
11/7/2017,34143.4368,,
11/8/2017,42190.8996,,
11/9/2017,48197.3648,,
11/10/2017,149173.372,,
11/11/2017,50187.196,,
11/12/2017,128091.7468,,
11/13/2017,37764.8696,,
11/14/2017,34615.3364,,
11/15/2017,35771.0988,,
11/16/2017,43292.2512,,
11/17/2017,136064.912,,
11/18/2017,40604.7028,,
11/19/2017,102939.77,,
11/20/2017,28258.5284,,
11/21/2017,19127.2676,,
11/22/2017,19212.1,,
11/23/2017,26147.8732,,
11/24/2017,107012.6952,,
11/25/2017,29966.4828,,
11/26/2017,69515.4184,,
11/27/2017,19961.6704,,
11/28/2017,19391.808,,
11/29/2017,15650.5036,,
11/30/2017,16289.4084,,
12/1/2017,73777.7872,,
12/2/2017,20365.272,,
12/3/2017,119884.4844,,
12/4/2017,29239.7808,,
12/5/2017,36760.724,,
12/6/2017,38130.2408,,
12/7/2017,44820.7872,,
12/8/2017,158693.5152,,
12/9/2017,50127.8088,,
12/10/2017,134712.0076,,
12/11/2017,36133.7316,,
12/12/2017,33674.5236,,
12/13/2017,34854.2316,,
12/14/2017,45425.852,,
12/15/2017,128553.9648,,
12/16/2017,41379.926,,
12/17/2017,131643.7088,,
12/18/2017,28531.5904,,
12/19/2017,31219.4984,,
12/20/2017,33014.0428,,
12/21/2017,44675.762,,
12/22/2017,122023.952,,
12/23/2017,41695.2056,,
12/24/2017,119752.1164,,
12/25/2017,23212.5508,,
12/26/2017,26287.6852,,
12/27/2017,29771.8024,,
12/28/2017,33857.7388,,
12/29/2017,110802.7488,,
12/30/2017,37612.5812,,
12/31/2017,91810.804,,
1/1/2018,35180.2184,,
1/2/2018,46999.8876,,
1/3/2018,56896.886,,
1/4/2018,75236.3732,,
1/5/2018,247506.2492,,
1/6/2018,129166.3896,,
1/7/2018,56950.432,,
1/8/2018,41563.4144,,
1/9/2018,29343.3384,,
1/10/2018,10594.5208,,
1/11/2018,16982.5152,,
1/12/2018,54936.6156,,
1/13/2018,53913.2776,,
1/14/2018,12305.9984,,
1/15/2018,11438.2384,,
1/16/2018,12453.09,,
1/17/2018,13124.0964,,
1/18/2018,17409.0816,,
1/19/2018,49191.0904,,
1/20/2018,58544.2512,,
1/21/2018,10515.9136,,
1/22/2018,11060.4288,,
1/23/2018,12517.0852,,
1/24/2018,13046.2284,,
1/25/2018,18576.77,,
1/26/2018,57924.3248,,
1/27/2018,50224.8408,,
1/28/2018,11140.0548,,
1/29/2018,15867.8324,,
1/30/2018,16133.428,,
1/31/2018,13631.5692,,
2/1/2018,19179.3012,,
2/2/2018,65292.9884,,
2/3/2018,58702.4256,,
2/4/2018,17056.3308,,
2/5/2018,14640.4536,,
2/6/2018,14044.4352,,
2/7/2018,15706.0832,,
2/8/2018,22059.6172,,
2/9/2018,68809.2172,,
2/10/2018,64127.926,,
2/11/2018,14762.9528,,
2/12/2018,16271.2792,,
2/13/2018,18247.3144,,
2/14/2018,13007.5328,,
2/15/2018,23501.6488,,
2/16/2018,72187.5408,,
2/17/2018,69250.0732,,
2/18/2018,15512.5168,,
2/19/2018,16971.5604,,
2/20/2018,16849.3412,,
2/21/2018,14559.9568,,
2/22/2018,19388.7108,,
2/23/2018,66164.5996,,
2/24/2018,69339.862,,
2/25/2018,16702.2712,,
2/26/2018,14509.0792,,
2/27/2018,14260.692,,
2/28/2018,17779.068,,
3/1/2018,16512.8348,,
3/2/2018,65730.9228,,
3/3/2018,59970.74,,
3/4/2018,15112.4984,,
3/5/2018,17063.1076,,
3/6/2018,21583.432,,
3/7/2018,12344.0124,,
3/8/2018,22579.1204,,
3/9/2018,74829.9388,,
3/10/2018,69162.286,,
3/11/2018,14270.8208,,
3/12/2018,16484.8236,,
3/13/2018,20287.5944,,
3/14/2018,14674.6812,,
3/15/2018,20077.42,,
3/16/2018,61109.2756,,
3/17/2018,64717.1388,,
3/18/2018,15952.1556,,
3/19/2018,16598.8476,,
3/20/2018,20552.098,,
3/21/2018,12585.9344,,
3/22/2018,19492.8144,,
3/23/2018,66259.5036,,
3/24/2018,66794.0736,,
3/25/2018,10635.3608,,
3/26/2018,12400.3532,,
3/27/2018,12602.1856,,
3/28/2018,16970.0476,,
3/29/2018,16712.8952,,
3/30/2018,57220.3,,
3/31/2018,62149.4888,,
4/1/2018,12289.6452,,
4/2/2018,14060.456,,
4/3/2018,15563.472,,
4/4/2018,18011.4664,,
4/5/2018,20116.5828,,
4/6/2018,62366.8772,,
4/7/2018,70990.9348,,
4/8/2018,18161.2224,,
4/9/2018,16322.41,,
4/10/2018,17420.0584,,
4/11/2018,15295.8612,,
4/12/2018,23730.3396,,
4/13/2018,63816.4884,,
4/14/2018,65973.8776,,
4/15/2018,14854.354,,
4/16/2018,19082.4304,,
4/17/2018,12957.9708,,
4/18/2018,15887.844,,
4/19/2018,17789.7304,,
4/20/2018,67966.6616,,
4/21/2018,65976.096,,
4/22/2018,15903.0828,,
4/23/2018,13267.3452,,
4/24/2018,18785.4088,,
4/25/2018,13972.462,,
4/26/2018,19007.0972,,
4/27/2018,72234.6076,,
4/28/2018,75296.986,,
4/29/2018,15718.8828,,
4/30/2018,15630.3328,,
5/1/2018,20537.1272,,
5/2/2018,22035.1832,,
5/3/2018,26334.4564,,
5/4/2018,95525.9292,,
5/5/2018,87178.8932,,
5/6/2018,22499.2104,,
5/7/2018,27626.5952,,
5/8/2018,20854.324,,
5/9/2018,19463.1724,,
5/10/2018,27687.6024,,
5/11/2018,78146.3384,,
5/12/2018,80833.4724,,
5/13/2018,23476.7452,,
5/14/2018,18862.708,,
5/15/2018,22203.5528,,
5/16/2018,19247.6036,,
5/17/2018,29683.0572,,
5/18/2018,82383.3452,,
5/19/2018,82531.206,,
5/20/2018,23678.6452,,
5/21/2018,22757.8656,,
5/22/2018,20460.9996,,
5/23/2018,22092.0336,,
5/24/2018,28345.9016,,
5/25/2018,87842.6208,,
5/26/2018,92501.964,,
5/27/2018,22905.6988,,
5/28/2018,18272.2936,,
5/29/2018,21318.5292,,
5/30/2018,15729.0548,,
5/31/2018,20016.8692,,
6/1/2018,72124.4124,,
6/2/2018,75290.3192,,
6/3/2018,14974.9888,,
6/4/2018,18710.7244,,
6/5/2018,20129.5684,,
6/6/2018,19520.252,,
6/7/2018,30158.7016,,
6/8/2018,72833.9032,,
6/9/2018,73114.3132,,
6/10/2018,20775.3144,,
6/11/2018,23210.354,,
6/12/2018,17017.6388,,
6/13/2018,22581.6368,,
6/14/2018,22812.2028,,
6/15/2018,95276.7572,,
6/16/2018,71571.7156,,
6/17/2018,16989.0036,,
6/18/2018,18663.6308,,
6/19/2018,19767.4432,,
6/20/2018,21094.4588,,
6/21/2018,21134.202,,
6/22/2018,83220.7144,,
6/23/2018,64057.6544,,
6/24/2018,18652.5576,,
6/25/2018,12922.3968,,
6/26/2018,15953.6168,,
6/27/2018,13138.4044,,
6/28/2018,15817.5428,,
6/29/2018,70980.2856,,
6/30/2018,61440.322,,
7/1/2018,11566.414,,
7/2/2018,15152.034,,
7/3/2018,12738.2868,,
7/4/2018,10445.1736,,
7/5/2018,14797.7452,,
7/6/2018,61576.2452,,
7/7/2018,58421.364,,
7/8/2018,11918.7628,,
7/9/2018,11364.0832,,
7/10/2018,11822.02,,
7/11/2018,12834.4176,,
7/12/2018,16442.7184,,
7/13/2018,63718.2608,,
7/14/2018,63708.3104,,
7/15/2018,12493.0896,,
7/16/2018,13332.7032,,
7/17/2018,12880.8344,,
7/18/2018,13675.8268,,
7/19/2018,14211.1172,,
7/20/2018,63961.9016,,
7/21/2018,61298.6852,,
7/22/2018,13229.924,,
7/23/2018,13509.734,,
7/24/2018,10384.7624,,
7/25/2018,14793.0052,,
7/26/2018,15391.5456,,
7/27/2018,59891.4508,,
7/28/2018,62068.3756,,
7/29/2018,13581.844,,
7/30/2018,11404.8588,,
7/31/2018,13290.7028,,
8/1/2018,12476.748,,
8/2/2018,17540.4104,,
